2.6658E-16,3.93005E-13,2.0367E-08,5.77048E-08,7.53017E-08,2.0145E-07,3.12632E-07,5.13876E-07,6.01784E-07,6.7327E-07,7.28264E-07,8.23171E-07,1.51121E-06,1.73569E-06,1.95703E-06,3.41246E-06,3.5855E-06,1.03483E-05,1.67608E-05,1.918E-05,2.59015E-05,2.88245E-05,3.10976E-05,3.17598E-05,3.32819E-05,3.35405E-05,3.90324E-05,4.20655E-05,4.46077E-05,4.89507E-05,4.90726E-05,5.05406E-05,5.39261E-05,5.61762E-05,5.87997E-05,6.18955E-05,6.25784E-05,6.29299E-05,6.29347E-05,6.31668E-05,6.33402E-05,6.3382E-05,6.34353E-05,6.35165E-05,6.35374E-05,6.3889E-05,6.38962E-05,6.4E-05,6.4E-05,6.4E-05
2.51593E-10,1.17838E-09,2.36511E-08,3.07023E-08,7.31564E-08,1.80739E-07,1.84264E-07,2.59758E-07,3.31341E-07,4.01637E-07,1.12226E-06,1.1294E-06,1.81115E-06,4.94655E-06,8.64413E-06,9.5503E-06,1.26498E-05,1.28757E-05,1.72727E-05,3.04288E-05,3.44247E-05,3.63063E-05,4.34838E-05,4.77405E-05,5.69871E-05,5.70544E-05,5.78209E-05,5.78365E-05,6.02323E-05,6.08365E-05,6.1372E-05,6.28657E-05,6.32205E-05,6.35689E-05,6.36355E-05,6.37233E-05,6.37752E-05,6.38026E-05,6.38822E-05,6.38987E-05,6.39215E-05,6.39318E-05,6.3958E-05,6.39736E-05,6.39904E-05,6.39974E-05,6.39999E-05,6.4E-05,6.4E-05,6.4E-05
1.72813E-18,3.20834E-14,1.55281E-12,6.47336E-09,2.55671E-08,4.22277E-08,1.72001E-07,1.04425E-06,2.3677E-06,2.5502E-06,3.31337E-06,3.94758E-06,5.90319E-06,1.51846E-05,2.20967E-05,3.08941E-05,3.2096E-05,3.26726E-05,3.73992E-05,4.08296E-05,4.22292E-05,4.39931E-05,4.56239E-05,4.9137E-05,4.96655E-05,5.04379E-05,5.2892E-05,5.63783E-05,5.81783E-05,5.95584E-05,6.20605E-05,6.21009E-05,6.30682E-05,6.34429E-05,6.35856E-05,6.36665E-05,6.37445E-05,6.37621E-05,6.37893E-05,6.39816E-05,6.39845E-05,6.39956E-05,6.39964E-05,6.39982E-05,6.39994E-05,6.39998E-05,6.4E-05,6.4E-05,6.4E-05,6.4E-05
8.96221E-10,1.60609E-09,2.5239E-08,3.07049E-08,4.41765E-08,2.10342E-07,2.78399E-07,2.10577E-06,1.14491E-05,1.44069E-05,1.8303E-05,2.1793E-05,2.32388E-05,2.54735E-05,2.61312E-05,2.72977E-05,3.12635E-05,3.19375E-05,3.48225E-05,3.54144E-05,4.3968E-05,4.42403E-05,4.47518E-05,4.85189E-05,4.85882E-05,5.47964E-05,5.9881E-05,5.99828E-05,6.0381E-05,6.06982E-05,6.16332E-05,6.21027E-05,6.21403E-05,6.22858E-05,6.3134E-05,6.31748E-05,6.35162E-05,6.35781E-05,6.35973E-05,6.37234E-05,6.38905E-05,6.39345E-05,6.39368E-05,6.39781E-05,6.39836E-05,6.39988E-05,6.3999E-05,6.4E-05,6.4E-05,6.4E-05
3.04705E-10,5.62706E-09,2.87357E-08,2.12203E-07,3.35953E-07,7.478E-07,8.36866E-07,8.9676E-07,1.66114E-06,4.23171E-06,5.23329E-06,5.32092E-06,5.60455E-06,8.36703E-06,1.29273E-05,1.43405E-05,1.74829E-05,1.88695E-05,2.74386E-05,3.09203E-05,3.13876E-05,3.39453E-05,3.59105E-05,3.69546E-05,4.00193E-05,4.05716E-05,4.16073E-05,4.35701E-05,4.63094E-05,5.03055E-05,5.04777E-05,5.43653E-05,5.45625E-05,5.52338E-05,5.52377E-05,5.79031E-05,5.94288E-05,6.14455E-05,6.15597E-05,6.25173E-05,6.32311E-05,6.3889E-05,6.39199E-05,6.39405E-05,6.39944E-05,6.39951E-05,6.39963E-05,6.39999E-05,6.4E-05,6.4E-05
1.64773E-11,7.5394E-11,3.21868E-10,4.86896E-10,5.17732E-08,9.45532E-08,1.82966E-07,1.84173E-07,7.73205E-07,1.90292E-06,2.47953E-06,3.02789E-06,8.01246E-06,8.54359E-06,1.09046E-05,3.20303E-05,3.54527E-05,3.56841E-05,4.81354E-05,4.8915E-05,4.97389E-05,5.29735E-05,5.43859E-05,5.45833E-05,6.05573E-05,6.10289E-05,6.12642E-05,6.17437E-05,6.21158E-05,6.21947E-05,6.30713E-05,6.30763E-05,6.31415E-05,6.34858E-05,6.3701E-05,6.37249E-05,6.38111E-05,6.38228E-05,6.39151E-05,6.39463E-05,6.39778E-05,6.39865E-05,6.39992E-05,6.4E-05,6.4E-05,6.4E-05,6.4E-05,6.4E-05,6.4E-05,6.4E-05
1.97778E-08,8.70537E-08,1.20949E-06,1.6365E-06,1.77911E-06,3.24849E-06,4.00761E-06,6.87528E-06,1.14217E-05,1.39699E-05,1.4986E-05,1.83244E-05,1.96717E-05,2.02314E-05,2.44252E-05,3.53633E-05,4.8228E-05,5.45729E-05,5.46155E-05,5.70823E-05,5.80204E-05,6.08973E-05,6.09808E-05,6.10492E-05,6.13675E-05,6.1538E-05,6.24689E-05,6.28946E-05,6.28982E-05,6.30414E-05,6.33026E-05,6.3439E-05,6.34502E-05,6.37456E-05,6.37975E-05,6.38131E-05,6.3821E-05,6.39356E-05,6.39428E-05,6.39685E-05,6.39736E-05,6.39826E-05,6.39937E-05,6.39978E-05,6.39986E-05,6.39986E-05,6.39994E-05,6.4E-05,6.4E-05,6.4E-05
1.6138E-12,5.94039E-11,2.01125E-08,2.02871E-07,4.05957E-06,5.93358E-06,1.32399E-05,1.41629E-05,1.68057E-05,2.41288E-05,2.85177E-05,3.24083E-05,3.50311E-05,3.66239E-05,4.03796E-05,4.50133E-05,4.794E-05,4.84754E-05,4.88884E-05,5.0134E-05,5.27084E-05,5.53476E-05,5.65554E-05,5.71104E-05,5.78594E-05,5.91647E-05,5.96593E-05,6.04265E-05,6.06913E-05,6.12255E-05,6.13611E-05,6.14405E-05,6.18983E-05,6.2084E-05,6.21721E-05,6.22235E-05,6.3246E-05,6.35018E-05,6.35386E-05,6.37321E-05,6.39282E-05,6.39588E-05,6.39782E-05,6.39813E-05,6.39867E-05,6.39917E-05,6.39987E-05,6.39999E-05,6.4E-05,6.4E-05
7.72543E-12,3.4787E-08,4.8759E-08,5.19128E-08,9.56855E-08,1.07759E-07,4.11944E-07,4.65778E-07,2.24412E-06,2.47868E-06,4.8001E-06,4.96039E-06,5.19556E-06,5.8004E-06,7.01539E-06,9.59959E-06,1.05888E-05,1.62769E-05,1.83435E-05,2.77611E-05,3.3914E-05,3.62286E-05,3.63694E-05,4.54369E-05,4.71066E-05,4.72497E-05,5.0483E-05,5.07186E-05,5.19419E-05,5.24291E-05,5.41228E-05,5.46648E-05,5.97902E-05,6.27944E-05,6.37041E-05,6.3927E-05,6.39361E-05,6.39485E-05,6.39493E-05,6.39575E-05,6.39643E-05,6.3988E-05,6.39989E-05,6.3999E-05,6.39992E-05,6.39994E-05,6.39998E-05,6.39999E-05,6.4E-05,6.4E-05
1.03703E-12,9.52963E-11,6.60728E-09,1.61952E-07,3.00909E-07,4.43525E-07,6.85066E-07,1.11438E-06,1.91029E-06,5.50251E-06,5.7825E-06,7.99738E-06,1.21343E-05,1.39772E-05,2.36152E-05,2.70166E-05,3.27799E-05,3.72088E-05,4.30096E-05,4.5997E-05,4.88237E-05,4.9549E-05,5.15568E-05,5.52631E-05,5.6573E-05,5.92259E-05,5.93306E-05,6.11185E-05,6.15664E-05,6.19284E-05,6.22265E-05,6.24866E-05,6.25576E-05,6.25637E-05,6.2621E-05,6.26319E-05,6.31655E-05,6.32637E-05,6.35246E-05,6.35717E-05,6.37986E-05,6.39336E-05,6.39898E-05,6.39966E-05,6.39979E-05,6.39994E-05,6.39999E-05,6.4E-05,6.4E-05,6.4E-05
9.22454E-16,3.15627E-08,3.78297E-08,1.13251E-07,4.4894E-07,1.7998E-06,1.94831E-06,2.22872E-06,2.36347E-06,3.23088E-06,6.20249E-06,1.25306E-05,2.78198E-05,2.95894E-05,3.16386E-05,3.79919E-05,4.22176E-05,4.8396E-05,5.19721E-05,5.2784E-05,5.40326E-05,5.48067E-05,5.5242E-05,5.73927E-05,5.75193E-05,6.13006E-05,6.23305E-05,6.28269E-05,6.30404E-05,6.32546E-05,6.34254E-05,6.3605E-05,6.3671E-05,6.36738E-05,6.3725E-05,6.37593E-05,6.37762E-05,6.3922E-05,6.39532E-05,6.39567E-05,6.39681E-05,6.39814E-05,6.39963E-05,6.39985E-05,6.39987E-05,6.39996E-05,6.39998E-05,6.39999E-05,6.4E-05,6.4E-05
6.8606E-13,1.55369E-12,4.93407E-08,7.68353E-07,1.28846E-06,1.59384E-06,1.70519E-06,1.97004E-06,2.45808E-06,3.57486E-06,5.47305E-06,1.36251E-05,1.57215E-05,2.13312E-05,2.29239E-05,2.32751E-05,2.49454E-05,2.89696E-05,3.06957E-05,3.88466E-05,4.45991E-05,4.6919E-05,5.04926E-05,5.42845E-05,5.46067E-05,5.86233E-05,5.87885E-05,6.06909E-05,6.26674E-05,6.27933E-05,6.34656E-05,6.36766E-05,6.36926E-05,6.37324E-05,6.37808E-05,6.38757E-05,6.39414E-05,6.39421E-05,6.39461E-05,6.39634E-05,6.39645E-05,6.3974E-05,6.3976E-05,6.39891E-05,6.39981E-05,6.39983E-05,6.39999E-05,6.4E-05,6.4E-05,6.4E-05
3.03847E-12,3.38047E-07,7.443E-07,8.45075E-07,1.02556E-06,1.15092E-06,3.40065E-06,4.76181E-06,7.21994E-06,1.45656E-05,1.57118E-05,1.61986E-05,1.73872E-05,1.96728E-05,2.31335E-05,2.74829E-05,3.49899E-05,3.92487E-05,4.32465E-05,4.43812E-05,4.63944E-05,4.65443E-05,4.65966E-05,4.69465E-05,5.27738E-05,5.29706E-05,5.45855E-05,5.67601E-05,5.68544E-05,5.92852E-05,5.99055E-05,6.06825E-05,6.1258E-05,6.19567E-05,6.30137E-05,6.31252E-05,6.3324E-05,6.35512E-05,6.36439E-05,6.36683E-05,6.38223E-05,6.3968E-05,6.39846E-05,6.39934E-05,6.39952E-05,6.39994E-05,6.39995E-05,6.39995E-05,6.39996E-05,6.39999E-05
9.3753E-12,4.52892E-11,3.69569E-08,2.82026E-07,4.81136E-07,3.20362E-06,4.91447E-06,5.37374E-06,6.42859E-06,7.39489E-06,7.8771E-06,8.5418E-06,9.77025E-06,9.97421E-06,1.10723E-05,2.43549E-05,2.49785E-05,3.6207E-05,3.73085E-05,3.75457E-05,3.816E-05,4.07888E-05,4.65117E-05,4.686E-05,5.26682E-05,5.30816E-05,5.40859E-05,5.53941E-05,5.60882E-05,5.79042E-05,5.91216E-05,6.0214E-05,6.07942E-05,6.09706E-05,6.15577E-05,6.17166E-05,6.25333E-05,6.25834E-05,6.27318E-05,6.27746E-05,6.29751E-05,6.33256E-05,6.36754E-05,6.37924E-05,6.38912E-05,6.39259E-05,6.39408E-05,6.39896E-05,6.39996E-05,6.4E-05
2.75248E-10,8.06704E-10,9.55318E-09,1.13896E-07,9.25646E-07,6.72281E-06,7.09011E-06,1.07306E-05,1.25256E-05,1.51934E-05,1.93733E-05,2.05226E-05,2.19779E-05,2.26373E-05,2.3693E-05,2.45745E-05,2.70907E-05,3.38181E-05,3.84681E-05,4.30508E-05,4.57724E-05,4.59671E-05,4.74334E-05,4.87683E-05,5.00936E-05,5.18269E-05,5.56601E-05,5.74443E-05,5.80452E-05,5.82628E-05,5.89718E-05,5.93499E-05,5.98466E-05,6.0906E-05,6.09373E-05,6.14579E-05,6.19664E-05,6.20425E-05,6.21504E-05,6.30435E-05,6.32308E-05,6.35397E-05,6.37052E-05,6.37215E-05,6.39162E-05,6.39889E-05,6.39964E-05,6.39999E-05,6.39999E-05,6.4E-05
1.18578E-10,1.7071E-10,5.84476E-07,1.44918E-06,2.17785E-06,2.40121E-06,2.54189E-06,6.67769E-06,1.4528E-05,1.4782E-05,1.568E-05,2.35403E-05,3.16642E-05,3.34623E-05,3.49192E-05,4.00464E-05,4.44682E-05,4.57852E-05,5.20803E-05,5.33784E-05,5.39911E-05,5.47832E-05,5.65938E-05,5.83216E-05,5.86367E-05,5.95312E-05,6.02689E-05,6.04257E-05,6.05133E-05,6.06704E-05,6.08477E-05,6.20999E-05,6.23808E-05,6.29937E-05,6.31394E-05,6.3449E-05,6.35998E-05,6.38143E-05,6.38671E-05,6.39414E-05,6.39452E-05,6.39481E-05,6.39484E-05,6.39661E-05,6.39721E-05,6.39797E-05,6.39971E-05,6.39995E-05,6.39997E-05,6.39999E-05
6.34899E-12,3.05179E-11,3.18138E-11,4.18616E-08,4.89664E-08,9.50956E-08,2.96294E-07,6.53766E-07,2.41157E-06,2.79346E-06,3.42835E-06,3.92626E-06,8.39415E-06,1.05642E-05,1.67147E-05,1.94053E-05,1.95916E-05,2.20147E-05,2.39798E-05,2.54024E-05,2.55351E-05,2.88807E-05,3.11948E-05,3.60061E-05,4.03036E-05,4.04831E-05,4.3746E-05,4.53708E-05,4.58145E-05,5.13336E-05,5.23955E-05,5.53554E-05,6.04217E-05,6.05454E-05,6.08064E-05,6.11019E-05,6.35089E-05,6.36247E-05,6.36717E-05,6.3894E-05,6.39191E-05,6.39203E-05,6.39539E-05,6.3956E-05,6.39832E-05,6.39926E-05,6.39964E-05,6.39977E-05,6.39997E-05,6.39999E-05
2.02785E-15,1.50719E-08,5.55073E-08,1.66325E-07,2.48519E-07,9.37362E-07,1.89312E-06,2.45208E-06,3.31885E-06,4.61154E-06,5.37766E-06,1.01232E-05,1.27886E-05,1.82723E-05,1.96148E-05,2.13726E-05,2.16031E-05,2.83252E-05,2.87781E-05,3.57225E-05,4.83535E-05,5.19852E-05,5.29951E-05,5.41672E-05,5.47177E-05,5.51152E-05,5.57476E-05,5.6931E-05,5.70124E-05,6.01804E-05,6.08585E-05,6.19887E-05,6.20793E-05,6.21026E-05,6.22705E-05,6.26405E-05,6.27145E-05,6.29188E-05,6.33945E-05,6.34888E-05,6.35921E-05,6.39562E-05,6.39877E-05,6.39888E-05,6.39987E-05,6.39999E-05,6.39999E-05,6.4E-05,6.4E-05,6.4E-05
1.64484E-10,6.63623E-09,1.31024E-08,1.44819E-07,1.51532E-07,2.3592E-07,9.89904E-07,1.13387E-06,1.86049E-06,1.9849E-06,3.22881E-06,6.17131E-06,1.36968E-05,1.70823E-05,1.86222E-05,2.2221E-05,2.89038E-05,3.06139E-05,3.82113E-05,3.87327E-05,4.06988E-05,4.10577E-05,4.1603E-05,4.2636E-05,4.87419E-05,5.59679E-05,5.60666E-05,5.68776E-05,5.74204E-05,5.78844E-05,5.86707E-05,5.90797E-05,6.01725E-05,6.12477E-05,6.15325E-05,6.24132E-05,6.26953E-05,6.2947E-05,6.3373E-05,6.33974E-05,6.34287E-05,6.3485E-05,6.35648E-05,6.36195E-05,6.36656E-05,6.39542E-05,6.39608E-05,6.39742E-05,6.39991E-05,6.4E-05
4.86461E-09,5.2098E-08,1.25654E-07,2.49945E-07,2.7767E-07,1.11555E-06,3.25303E-06,7.62186E-06,9.82635E-06,1.06742E-05,1.14852E-05,1.16337E-05,1.52419E-05,1.71157E-05,2.5746E-05,2.78677E-05,2.86604E-05,2.92148E-05,3.99094E-05,4.2425E-05,4.54599E-05,4.69759E-05,4.71145E-05,5.0574E-05,5.18008E-05,5.48868E-05,5.59234E-05,5.9936E-05,6.25554E-05,6.26363E-05,6.31852E-05,6.33359E-05,6.34276E-05,6.35651E-05,6.36559E-05,6.36614E-05,6.37569E-05,6.38004E-05,6.39379E-05,6.3981E-05,6.39851E-05,6.39899E-05,6.39969E-05,6.39975E-05,6.39983E-05,6.39983E-05,6.39988E-05,6.39989E-05,6.39991E-05,6.4E-05
5.45474E-11,1.06326E-10,2.57767E-08,3.32634E-08,8.76088E-08,1.84119E-07,1.8497E-07,2.89494E-07,4.20573E-07,1.19978E-06,1.62406E-06,8.18868E-06,1.02058E-05,1.26696E-05,1.29095E-05,1.81327E-05,1.98888E-05,2.11622E-05,2.97339E-05,3.46954E-05,3.63578E-05,3.71942E-05,3.79566E-05,3.96868E-05,4.2446E-05,4.45478E-05,4.7665E-05,5.05898E-05,5.8075E-05,5.85898E-05,5.95086E-05,6.09305E-05,6.12489E-05,6.15985E-05,6.25826E-05,6.26967E-05,6.28033E-05,6.34008E-05,6.34949E-05,6.37453E-05,6.37459E-05,6.38857E-05,6.39216E-05,6.39859E-05,6.39956E-05,6.39982E-05,6.3999E-05,6.39999E-05,6.4E-05,6.4E-05
1.16371E-09,1.89285E-09,2.75191E-08,1.43593E-07,3.15919E-07,3.26419E-07,6.72746E-07,8.76341E-07,1.00805E-06,3.46325E-06,4.06606E-06,4.13549E-06,4.15382E-06,8.36523E-06,8.63985E-06,9.31936E-06,1.95806E-05,2.42612E-05,3.04445E-05,3.58731E-05,3.71797E-05,4.44801E-05,4.94903E-05,5.20592E-05,5.78046E-05,5.91119E-05,6.00834E-05,6.03056E-05,6.08601E-05,6.13567E-05,6.21096E-05,6.25626E-05,6.26014E-05,6.27219E-05,6.31936E-05,6.32795E-05,6.33453E-05,6.34067E-05,6.37074E-05,6.38191E-05,6.39364E-05,6.39605E-05,6.39771E-05,6.3981E-05,6.39841E-05,6.39993E-05,6.39994E-05,6.39998E-05,6.4E-05,6.4E-05
5.98956E-13,7.61736E-11,1.01114E-10,9.50066E-09,1.24666E-08,7.25108E-08,2.27344E-07,7.52401E-07,2.05348E-06,3.21767E-06,1.0524E-05,1.46217E-05,1.7026E-05,2.45896E-05,3.24659E-05,3.81641E-05,4.11046E-05,4.30492E-05,4.43963E-05,4.51385E-05,4.7477E-05,5.10148E-05,5.30505E-05,5.3438E-05,5.58922E-05,5.94056E-05,5.96173E-05,5.98361E-05,5.99641E-05,6.02813E-05,6.12506E-05,6.16692E-05,6.22327E-05,6.23398E-05,6.37169E-05,6.37223E-05,6.37987E-05,6.38022E-05,6.38924E-05,6.39041E-05,6.39576E-05,6.39826E-05,6.39968E-05,6.3998E-05,6.39981E-05,6.39993E-05,6.39995E-05,6.39997E-05,6.39999E-05,6.4E-05
1.89017E-07,1.89936E-07,3.94047E-07,3.95031E-06,4.22794E-06,6.30759E-06,7.05955E-06,7.16658E-06,7.49725E-06,9.87058E-06,1.00532E-05,1.01876E-05,1.73834E-05,2.15589E-05,2.26926E-05,3.41544E-05,3.63036E-05,4.54013E-05,5.02272E-05,5.04091E-05,5.27911E-05,5.46448E-05,5.73602E-05,5.95767E-05,6.03102E-05,6.03937E-05,6.05333E-05,6.08661E-05,6.10951E-05,6.16278E-05,6.29651E-05,6.32008E-05,6.34871E-05,6.36111E-05,6.36217E-05,6.36987E-05,6.38663E-05,6.388E-05,6.38951E-05,6.39672E-05,6.39835E-05,6.39981E-05,6.39985E-05,6.39986E-05,6.39997E-05,6.4E-05,6.4E-05,6.4E-05,6.4E-05,6.4E-05
2.05018E-14,4.22735E-08,5.77044E-08,1.09193E-07,4.98259E-07,3.07151E-06,6.46058E-06,1.95491E-05,1.95867E-05,2.2784E-05,2.73123E-05,2.7429E-05,2.90961E-05,3.03242E-05,3.05212E-05,3.35517E-05,4.35803E-05,4.86714E-05,4.96171E-05,4.96981E-05,4.97846E-05,5.3993E-05,5.44404E-05,5.76894E-05,5.77099E-05,5.82183E-05,5.8385E-05,5.89554E-05,5.95332E-05,6.00445E-05,6.14824E-05,6.15098E-05,6.18027E-05,6.21544E-05,6.26214E-05,6.32462E-05,6.33026E-05,6.35016E-05,6.392E-05,6.39409E-05,6.39444E-05,6.39695E-05,6.39734E-05,6.39828E-05,6.39905E-05,6.39934E-05,6.39935E-05,6.39988E-05,6.3999E-05,6.4E-05
